CarName,fueltype,price,accident,milage,model_year,ext_col,int_col,HP,motor_size,cylinders
Mercedes-Benz,gasoline,16500.0,no,131000.0,2005.0,Gray,Black,469.0,5.4,8.0
Toyota,gasoline,43000.0,no,31000.0,2022.0,Gray,Gray,295.0,3.5,6.0
Volvo,hybrid,44900.0,no,24158.0,2021.0,Gray,Black,400.0,2.0,4.0
Audi,gasoline,22000.0,yes,72865.0,2016.0,Black,Black,333.0,3.0,6.0
Mercedes-Benz,gasoline,18995.0,no,89563.0,2014.0,Blue,Black,302.0,3.5,6.0
Nissan,gasoline,15000.0,yes,72639.0,2012.0,Black,Black,188.0,1.6,4.0
Mercedes-Benz,gasoline,19999.0,no,79000.0,2012.0,Black,Black,402.0,4.6,8.0
Audi,gasoline,11200.0,no,111564.0,2012.0,White,Black,200.0,2.0,4.0
Lexus,gasoline,38095.0,yes,75000.0,2018.0,White,Beige,301.0,4.6,8.0
Ford,gasoline,5900.0,yes,169613.0,2007.0,Black,Black,210.0,4.0,6.0
Honda,gasoline,9000.0,no,175000.0,2011.0,Black,Gray,250.0,3.5,6.0
BMW,gasoline,24500.0,no,98500.0,2017.0,Black,Black,335.0,3.0,6.0
Chrysler,gasoline,13750.0,yes,53000.0,2012.0,Black,Black,292.0,3.6,6.0
RAM,diesel,52500.0,no,72200.0,2015.0,Black,Black,370.0,6.7,6.0
Acura,gasoline,7899.0,no,151600.0,2005.0,Black,Black,200.0,2.4,4.0
Lotus,gasoline,51000.0,no,20000.0,2011.0,White,Red,276.0,3.5,6.0
Chevrolet,gasoline,9000.0,yes,170000.0,2010.0,Black,Black,320.0,5.3,8.0
Ford,gasoline,34600.0,no,69800.0,2019.0,Silver,Gray,395.0,5.0,8.0
Toyota,gasoline,46199.0,yes,26300.0,2020.0,Gray,Gray,381.0,5.7,8.0
Honda,gasoline,5200.0,yes,156111.0,2007.0,Red,Black,109.0,1.5,4.0
Chevrolet,diesel,32500.0,yes,172600.0,2016.0,Red,Black,397.0,6.6,8.0
Honda,gasoline,9000.0,no,145000.0,2010.0,Green,Black,271.0,3.5,6.0
Ford,gasoline,7500.0,no,64309.0,2001.0,White,Gray,260.0,5.4,8.0
RAM,gasoline,90000.0,no,15183.0,2021.0,Black,Black,702.0,6.2,8.0
Volkswagen,gasoline,46900.0,no,14000.0,2022.0,Gray,Black,276.0,3.6,6.0
Mercedes-Benz,hybrid,44500.0,no,67000.0,2019.0,Yellow,Black,369.0,3.0,6.0
Jeep,gasoline,23500.0,no,84786.0,2017.0,Gray,Black,285.0,3.6,6.0
Mercedes-Benz,gasoline,17800.0,no,93000.0,2008.0,Black,Black,518.0,6.2,8.0
Hyundai,gasoline,6000.0,yes,127500.0,2010.0,Blue,Black,306.0,3.8,6.0
GMC,gasoline,32900.0,no,16500.0,2022.0,Gray,Gray,308.0,3.6,6.0
Jaguar,gasoline,27200.0,no,55700.0,2013.0,Black,Black,385.0,5.0,8.0
Toyota,gasoline,12000.0,no,78500.0,2009.0,Silver,Black,179.0,2.5,4.0
Ford,gasoline,51499.0,no,48619.0,2018.0,Gray,White,400.0,3.5,6.0
Ford,gasoline,25500.0,no,25880.0,2016.0,Red,Gray,282.0,3.5,6.0
Audi,gasoline,9995.0,yes,69300.0,2002.0,Gray,Black,225.0,1.8,4.0
Toyota,hybrid,40000.0,no,46000.0,2019.0,Silver,Black,306.0,3.5,6.0
Jeep,gasoline,6500.0,yes,141485.0,2008.0,Black,Gray,210.0,3.7,6.0
Toyota,gasoline,48000.0,yes,63990.0,2018.0,White,Gray,381.0,5.7,8.0
Ford,gasoline,58000.0,no,19400.0,2020.0,White,Black,310.0,3.5,6.0
Subaru,gasoline,13490.0,yes,129858.0,2013.0,Silver,Black,200.0,2.0,4.0
Volvo,gasoline,10800.0,no,102000.0,2012.0,Blue,Beige,240.0,3.2,6.0
Subaru,gasoline,39900.0,no,8700.0,2010.0,Gray,Black,305.0,2.5,4.0
Chevrolet,gasoline,6500.0,no,148800.0,2004.0,Red,Black,240.0,3.8,6.0
Cadillac,gasoline,12900.0,no,160249.0,2012.0,Black,Black,403.0,6.2,8.0
Chrysler,gasoline,6000.0,no,45000.0,2004.0,Gray,Gray,250.0,3.5,6.0
Chevrolet,diesel,19500.0,no,169000.0,2006.0,White,Gray,360.0,6.6,8.0
Mercedes-Benz,gasoline,56000.0,no,46000.0,2017.0,Gray,Black,503.0,4.0,8.0
Ferrari,gasoline,315000.0,no,13900.0,2019.0,Red,Black,660.0,3.9,8.0
Acura,gasoline,21900.0,no,38000.0,2015.0,White,Black,290.0,3.5,6.0
Chevrolet,gasoline,42000.0,no,42000.0,2006.0,Orange,Black,505.0,7.0,8.0
Lexus,hybrid,50999.0,no,300.0,2024.0,Black,Black,240.0,2.5,4.0
Mercedes-Benz,gasoline,13900.0,no,120800.0,2008.0,Red,Beige,268.0,3.5,6.0
Chevrolet,gasoline,16500.0,yes,104000.0,2012.0,Blue,Gray,315.0,5.3,8.0
Lexus,gasoline,22000.0,yes,97097.0,2010.0,Red,Beige,301.0,4.6,8.0
Jeep,gasoline,15900.0,no,136731.0,2008.0,Yellow,Gray,202.0,3.8,6.0
RAM,gasoline,24000.0,yes,40200.0,2017.0,Blue,Gray,395.0,5.7,8.0
Mercedes-Benz,gasoline,215000.0,yes,23567.0,2017.0,White,Black,416.0,4.0,8.0
BMW,gasoline,90000.0,yes,12500.0,2021.0,Gray,Blue,503.0,3.0,6.0
Chevrolet,gasoline,34700.0,no,38900.0,2019.0,White,Black,308.0,3.6,6.0
Lincoln,gasoline,25221.0,yes,84272.0,2016.0,Black,Black,380.0,3.5,6.0
Mercedes-Benz,gasoline,24999.0,no,58375.0,2016.0,White,Beige,302.0,3.5,6.0
Ford,gasoline,40999.0,no,7346.0,2007.0,Red,Black,500.0,5.4,8.0
Dodge,gasoline,15500.0,yes,98231.0,2008.0,Blue,Black,425.0,6.1,8.0
Jaguar,gasoline,18000.0,no,56000.0,2007.0,White,Beige,300.0,4.2,8.0
Honda,gasoline,26000.0,no,13935.0,2020.0,Gray,Black,174.0,1.5,4.0
Subaru,gasoline,21250.0,yes,30000.0,2019.0,Gray,Black,152.0,2.0,4.0
Saab,gasoline,12950.0,no,106000.0,2009.0,Red,Black,280.0,2.8,6.0
BMW,gasoline,18700.0,no,82978.0,2014.0,Black,White,445.0,4.4,8.0
Jeep,gasoline,35000.0,no,58500.0,2018.0,Black,Black,285.0,3.6,6.0
Ford,diesel,51900.0,no,92421.0,2015.0,White,Brown,440.0,6.7,8.0
Jeep,gasoline,13900.0,no,122945.0,2000.0,Beige,Brown,181.0,4.0,6.0
Lexus,gasoline,11000.0,no,110250.0,2006.0,White,Beige,230.0,3.3,6.0
INFINITI,gasoline,13500.0,no,103010.0,2011.0,Black,Beige,400.0,5.6,8.0
Chevrolet,gasoline,5900.0,yes,118500.0,2002.0,Silver,Black,285.0,5.3,8.0
Land,hybrid,68000.0,no,41500.0,2020.0,Gray,Gray,395.0,3.0,6.0
BMW,gasoline,59900.0,no,28000.0,2020.0,White,White,425.0,3.0,6.0
Mercedes-Benz,gasoline,24500.0,no,53500.0,2014.0,Black,Brown,302.0,3.5,6.0
Toyota,hybrid,18000.0,yes,86300.0,2016.0,Gray,Black,134.0,1.8,4.0
Subaru,gasoline,33000.0,yes,7738.0,2022.0,Orange,Black,271.0,2.4,4.0
Ford,gasoline,51500.0,no,14361.0,2022.0,Black,Black,400.0,3.0,6.0
Chevrolet,gasoline,30000.0,yes,98000.0,2016.0,Gray,Gray,355.0,5.3,8.0
Lexus,gasoline,24700.0,yes,103866.0,2017.0,Beige,Beige,295.0,3.5,6.0
Land,gasoline,57999.0,yes,35650.0,2019.0,Black,Black,380.0,3.0,6.0
Chevrolet,gasoline,7500.0,yes,96653.0,2012.0,Black,Brown,264.0,3.0,6.0
Dodge,gasoline,31000.0,no,29500.0,2022.0,Gray,Black,303.0,3.6,6.0
Porsche,gasoline,116999.0,no,7400.0,2021.0,Red,Black,379.0,3.0,6.0
Volvo,gasoline,15900.0,yes,69000.0,2012.0,Silver,Black,300.0,3.0,6.0
Lexus,gasoline,15500.0,yes,198000.0,2005.0,Gray,Gray,270.0,4.7,8.0
Porsche,gasoline,132900.0,no,23600.0,2015.0,Red,Black,430.0,3.8,6.0
Volvo,gasoline,7000.0,no,170000.0,2008.0,White,Beige,235.0,3.2,6.0
Nissan,gasoline,28000.0,yes,76500.0,2008.0,Silver,Red,306.0,3.5,6.0
Porsche,gasoline,75499.0,no,73500.0,2007.0,Black,Black,480.0,3.6,6.0
Land,hybrid,70000.0,no,29000.0,2020.0,Black,Black,355.0,3.0,6.0
Porsche,hybrid,29500.0,yes,69404.0,2017.0,Black,Beige,416.0,3.0,6.0
Lexus,gasoline,12900.0,yes,103000.0,2007.0,Red,Beige,306.0,3.5,6.0
Porsche,gasoline,26500.0,yes,70500.0,2015.0,Silver,Black,340.0,3.0,6.0
Land,gasoline,36995.0,no,64000.0,2016.0,White,White,510.0,5.0,8.0
GMC,gasoline,33000.0,no,63460.0,2018.0,White,Beige,341.0,6.0,8.0
Toyota,gasoline,35500.0,no,32199.0,2018.0,Silver,Black,270.0,4.0,6.0
Hyundai,gasoline,32000.0,no,69487.0,2020.0,White,Black,291.0,3.8,6.0
GMC,diesel,49000.0,no,86000.0,2015.0,Gray,Brown,397.0,6.6,8.0
Dodge,gasoline,8000.0,yes,70000.0,2002.0,Red,Beige,175.0,3.9,6.0
Chevrolet,gasoline,17900.0,yes,70000.0,2017.0,White,Gray,305.0,3.6,6.0
Audi,gasoline,16000.0,yes,83420.0,2015.0,Red,Gray,220.0,2.0,4.0
Nissan,gasoline,2899.0,yes,189000.0,2003.0,Silver,Beige,175.0,2.5,4.0
Porsche,gasoline,97555.0,no,31500.0,2017.0,Blue,Red,420.0,3.0,6.0
BMW,gasoline,13000.0,no,85766.0,2015.0,Gray,Black,240.0,2.0,4.0
GMC,gasoline,34000.0,no,92800.0,2018.0,White,Black,420.0,6.2,8.0
Land,hybrid,75500.0,no,13970.0,2021.0,Gray,Black,395.0,3.0,6.0
Toyota,gasoline,15500.0,no,265000.0,2000.0,Black,Beige,230.0,4.7,8.0
Scion,gasoline,8000.0,no,95426.0,2011.0,Green,Gray,158.0,2.4,4.0
Honda,gasoline,18000.0,yes,119900.0,2001.0,Black,Red,240.0,2.0,4.0
BMW,gasoline,83500.0,no,3950.0,2023.0,White,Blue,503.0,3.0,6.0
Porsche,gasoline,43000.0,no,80000.0,2006.0,Black,Beige,355.0,3.8,6.0
Ford,gasoline,32500.0,yes,94634.0,2015.0,White,Black,385.0,6.2,8.0
Chevrolet,gasoline,33885.0,yes,65000.0,2007.0,Silver,Beige,400.0,6.0,8.0
Lexus,gasoline,11500.0,yes,100000.0,2008.0,Black,Black,380.0,4.6,8.0
Toyota,hybrid,59500.0,no,500.0,2023.0,White,Black,245.0,2.5,4.0
Audi,gasoline,5500.0,no,181000.0,2011.0,White,Black,211.0,2.0,4.0
Mercedes-Benz,gasoline,27900.0,no,48700.0,2018.0,Blue,Brown,241.0,2.0,4.0
Porsche,gasoline,130000.0,no,13500.0,2009.0,Gray,Black,480.0,3.6,6.0
Toyota,gasoline,20000.0,no,87500.0,2017.0,Silver,Black,200.0,2.0,4.0
Jaguar,gasoline,12500.0,no,45000.0,2000.0,Silver,Beige,290.0,4.0,8.0
Chevrolet,gasoline,14500.0,no,85760.0,1996.0,Silver,Black,300.0,5.7,8.0
Porsche,gasoline,56000.0,no,50500.0,2007.0,Silver,Black,355.0,3.8,6.0
Ford,gasoline,49990.0,no,1295.0,2012.0,Silver,Black,444.0,5.0,8.0
Cadillac,gasoline,49900.0,yes,55000.0,2017.0,White,Beige,420.0,6.2,8.0
MINI,gasoline,9650.0,no,74000.0,2010.0,Yellow,Black,118.0,1.6,4.0
Chevrolet,gasoline,35000.0,no,23133.0,2010.0,White,Black,430.0,6.2,8.0
Dodge,gasoline,28500.0,yes,39960.0,2021.0,White,Gray,375.0,5.7,8.0
BMW,gasoline,31300.0,yes,76400.0,2016.0,Black,Black,445.0,4.4,8.0
GMC,gasoline,92888.0,no,7500.0,2023.0,Gray,Black,420.0,6.2,8.0
INFINITI,gasoline,64000.0,yes,26520.0,2022.0,Blue,Brown,400.0,5.6,8.0
Land,gasoline,33800.0,no,59500.0,2014.0,Red,Black,340.0,3.0,6.0
Honda,gasoline,34999.0,no,44000.0,2020.0,White,Black,280.0,3.5,6.0
Pontiac,gasoline,11000.0,no,111000.0,2001.0,White,Gray,200.0,3.8,6.0
Porsche,gasoline,37500.0,yes,52744.0,2006.0,Gray,Black,325.0,3.6,6.0
BMW,hybrid,79950.0,yes,28200.0,2019.0,Gray,Beige,369.0,1.5,3.0
Nissan,gasoline,2300.0,yes,194277.0,2000.0,Blue,Beige,222.0,3.0,6.0
Pontiac,gasoline,12850.0,no,91812.0,2001.0,Green,Black,310.0,5.7,8.0
BMW,gasoline,24900.0,yes,66690.0,2018.0,Gray,Black,228.0,2.0,4.0
Mercedes-Benz,gasoline,39848.0,yes,41500.0,2018.0,White,Brown,362.0,3.0,6.0
BMW,gasoline,24900.0,yes,85095.0,2014.0,Black,Brown,445.0,4.4,8.0
Volvo,gasoline,17900.0,yes,39000.0,2015.0,Silver,Gray,250.0,2.5,5.0
Ford,diesel,61995.0,no,112000.0,2019.0,Black,Black,450.0,6.7,8.0
Audi,gasoline,15499.0,yes,90360.0,2016.0,Black,Black,220.0,2.0,4.0
Ford,gasoline,41000.0,yes,16850.0,2020.0,Blue,Black,460.0,5.0,8.0
Honda,gasoline,28000.0,no,101000.0,2003.0,Silver,Black,240.0,2.0,4.0
BMW,gasoline,25999.0,no,68750.0,2015.0,Red,Black,320.0,3.0,6.0
Lamborghini,gasoline,491836.0,no,5858.0,2018.0,White,Gray,729.0,6.5,12.0
Dodge,gasoline,3200.0,no,143000.0,2004.0,Beige,Beige,335.0,5.7,8.0
Nissan,gasoline,6900.0,yes,152270.0,2005.0,Green,Beige,305.0,5.6,8.0
Chevrolet,gasoline,69999.0,no,19200.0,2020.0,Gray,Black,355.0,5.3,8.0
Chevrolet,gasoline,5900.0,no,64500.0,2004.0,Beige,Beige,180.0,3.4,6.0
Toyota,gasoline,18995.0,no,149000.0,2011.0,Black,Beige,236.0,4.0,6.0
Pontiac,gasoline,7200.0,yes,134033.0,1997.0,Red,Beige,285.0,5.7,8.0
Ford,gasoline,13700.0,no,71924.0,2017.0,Beige,Beige,179.0,1.5,4.0
Jeep,gasoline,21500.0,yes,122200.0,2014.0,Orange,Black,285.0,3.6,6.0
Land,hybrid,54500.0,no,37248.0,2020.0,Silver,Black,395.0,3.0,6.0
Chevrolet,gasoline,6800.0,no,88750.0,1999.0,White,Gray,255.0,4.8,8.0
Cadillac,gasoline,24700.0,no,64800.0,2008.0,Black,Black,443.0,4.4,8.0
RAM,diesel,35000.0,yes,149130.0,2015.0,White,Black,350.0,6.7,6.0
Toyota,gasoline,27950.0,no,74000.0,2018.0,White,Black,295.0,3.5,6.0
Ford,gasoline,34500.0,no,44460.0,2019.0,Red,Gray,325.0,2.7,6.0
GMC,gasoline,17000.0,no,96000.0,2015.0,Blue,Beige,281.0,3.6,6.0
Porsche,gasoline,17500.0,no,75000.0,2005.0,Silver,Black,240.0,2.7,6.0
Dodge,gasoline,17900.0,no,95000.0,2014.0,Black,Black,370.0,5.7,8.0
Land,gasoline,37500.0,no,49799.0,2016.0,Brown,Brown,340.0,3.0,6.0
Ford,gasoline,21750.0,no,27407.0,2006.0,Silver,Red,300.0,4.6,8.0
Jaguar,gasoline,6000.0,no,50000.0,1997.0,White,Beige,290.0,4.0,8.0
Chevrolet,gasoline,85950.0,no,2700.0,2021.0,Blue,Blue,490.0,6.2,8.0
Buick,gasoline,6000.0,yes,190000.0,2012.0,Beige,Beige,220.0,2.0,4.0
Audi,gasoline,9999.0,no,90236.0,2014.0,Gray,Black,220.0,2.0,4.0
Jeep,gasoline,50000.0,no,4000.0,2020.0,Silver,Black,285.0,3.6,6.0
Land,hybrid,115999.0,no,2220.0,2022.0,Blue,White,395.0,3.0,6.0
GMC,gasoline,32000.0,yes,124000.0,2017.0,Gray,Beige,420.0,6.2,8.0
Volkswagen,gasoline,20900.0,no,49400.0,2020.0,Black,Brown,174.0,2.0,4.0
Porsche,gasoline,124900.0,no,11256.0,2020.0,Red,Black,379.0,3.0,6.0
Chevrolet,gasoline,75000.0,no,13700.0,2021.0,White,Red,490.0,6.2,8.0
Land,gasoline,9500.0,no,174678.0,2011.0,Black,Black,230.0,3.2,6.0
Lexus,hybrid,59000.0,no,1600.0,2022.0,White,Black,308.0,3.5,6.0
Toyota,gasoline,17000.0,yes,160000.0,2008.0,White,Black,236.0,4.0,6.0
Ford,gasoline,3850.0,yes,228000.0,2007.0,Red,Beige,292.0,4.6,8.0
Mercedes-Benz,gasoline,17000.0,no,102000.0,2015.0,Black,Black,241.0,2.0,4.0
Cadillac,gasoline,24995.0,yes,48000.0,2016.0,White,Black,308.0,3.6,6.0
Chrysler,gasoline,5949.0,no,163500.0,2012.0,Gray,Beige,283.0,3.6,6.0
Porsche,gasoline,149000.0,no,1500.0,2023.0,Silver,Black,379.0,3.0,6.0
Porsche,gasoline,136900.0,no,2100.0,2021.0,Yellow,Black,414.0,4.0,6.0
Ford,diesel,63500.0,no,66281.0,2018.0,Gray,Black,450.0,6.7,8.0
Ford,gasoline,21500.0,no,27300.0,2014.0,Gray,Gray,365.0,3.5,6.0
Mercedes-Benz,gasoline,90000.0,yes,32936.0,2016.0,White,Beige,563.0,5.5,8.0
BMW,gasoline,52999.0,no,30450.0,2017.0,White,Black,425.0,3.0,6.0
Jeep,gasoline,29500.0,no,38200.0,2017.0,Red,Red,285.0,3.6,6.0
Chevrolet,gasoline,8900.0,no,110000.0,2003.0,Green,Beige,270.0,4.8,8.0
MINI,gasoline,13500.0,no,19700.0,2014.0,Silver,Black,189.0,2.0,4.0
Honda,gasoline,11000.0,yes,192000.0,2008.0,Black,Gray,166.0,2.4,4.0
Porsche,gasoline,116911.0,no,26000.0,2017.0,Gray,Red,420.0,3.0,6.0
Subaru,gasoline,7495.0,no,98313.0,2008.0,Silver,Gray,170.0,2.5,4.0
Cadillac,gasoline,28500.0,no,66500.0,2021.0,Silver,Black,310.0,3.6,6.0
Kia,gasoline,25500.0,no,16100.0,2021.0,Blue,Black,146.0,2.0,4.0
GMC,gasoline,27633.0,yes,83858.0,2016.0,Blue,Gray,355.0,5.3,8.0
Mercedes-Benz,gasoline,56000.0,no,24108.0,2020.0,Black,Black,255.0,2.0,4.0
Subaru,gasoline,7750.0,yes,160000.0,2017.0,White,Beige,152.0,2.0,4.0
INFINITI,gasoline,28500.0,yes,121525.0,2017.0,Black,Black,400.0,5.6,8.0
Kia,gasoline,42500.0,no,6423.0,2023.0,Gray,Black,291.0,3.8,6.0
Pontiac,gasoline,12900.0,no,62310.0,2007.0,Gray,Black,177.0,2.4,4.0
Ford,gasoline,29500.0,yes,112000.0,2015.0,White,Gray,310.0,3.5,6.0
Hyundai,gasoline,16500.0,no,60000.0,2013.0,White,Red,344.0,3.8,6.0
Dodge,gasoline,4399.0,no,153250.0,2013.0,Silver,Black,160.0,1.4,4.0
Jeep,gasoline,39900.0,no,57000.0,2019.0,Gray,Black,285.0,3.6,6.0
Chevrolet,gasoline,16000.0,yes,140401.0,2011.0,Red,Beige,320.0,5.3,8.0
Ford,gasoline,70000.0,no,5500.0,2023.0,Gray,Black,400.0,3.5,6.0
Chevrolet,gasoline,89000.0,no,2010.0,2022.0,Gray,Brown,490.0,6.2,8.0
Audi,gasoline,11000.0,yes,96800.0,2013.0,Gray,Black,211.0,2.0,4.0
Cadillac,gasoline,21500.0,no,34988.0,2014.0,Red,Black,318.0,3.6,6.0
Nissan,gasoline,15995.0,yes,65750.0,2012.0,Black,Gray,261.0,4.0,6.0
Lincoln,gasoline,10500.0,no,140200.0,2016.0,Black,Black,303.0,3.7,6.0
Nissan,gasoline,3850.0,no,227010.0,2008.0,Gray,Gray,261.0,4.0,6.0
Ford,gasoline,9500.0,yes,271000.0,2004.0,Red,Beige,300.0,5.4,8.0
Porsche,gasoline,234000.0,no,13800.0,2022.0,Gray,Red,572.0,3.8,6.0
Dodge,diesel,27500.0,no,171079.0,2001.0,Silver,Gray,245.0,5.9,6.0
Audi,gasoline,21373.0,no,102370.0,2014.0,Gray,Black,333.0,3.0,6.0
Lamborghini,gasoline,229000.0,no,16000.0,2011.0,Yellow,Black,562.0,5.2,10.0
Mercedes-Benz,gasoline,15000.0,no,122000.0,2012.0,White,White,201.0,1.8,4.0
FIAT,gasoline,15999.0,no,48500.0,2016.0,Yellow,Brown,180.0,2.4,4.0
Ford,gasoline,31500.0,yes,53500.0,2018.0,Brown,Beige,325.0,2.7,6.0
Ford,diesel,9200.0,no,315000.0,2004.0,White,Gray,325.0,6.0,8.0
Ford,gasoline,8500.0,yes,158000.0,2006.0,White,Gray,305.0,6.8,10.0
Kia,gasoline,30000.0,yes,43850.0,2019.0,Black,Black,290.0,3.3,6.0
Mercedes-Benz,gasoline,19000.0,no,73500.0,2015.0,White,Black,241.0,2.0,4.0
Nissan,gasoline,9000.0,yes,153350.0,2014.0,Black,Black,182.0,2.5,4.0
Volkswagen,gasoline,25500.0,no,74000.0,2019.0,White,Silver,184.0,2.0,4.0
BMW,gasoline,17500.0,no,52000.0,2013.0,White,Beige,240.0,2.0,4.0
Nissan,gasoline,8500.0,yes,145000.0,2017.0,Silver,Gray,284.0,3.5,6.0
Subaru,gasoline,32500.0,no,40971.0,2020.0,Blue,Brown,260.0,2.4,4.0
Ford,gasoline,14000.0,yes,248000.0,2010.0,Silver,Beige,255.0,5.4,8.0
BMW,gasoline,60500.0,no,38000.0,2018.0,White,Black,453.0,3.0,6.0
Acura,gasoline,19500.0,no,128000.0,2016.0,Gray,Black,290.0,3.5,6.0
Ford,gasoline,19995.0,no,92000.0,2016.0,White,Black,315.0,2.7,6.0
Porsche,gasoline,36000.0,no,21450.0,2001.0,Black,Black,300.0,3.4,6.0
Pontiac,gasoline,17500.0,no,81327.0,2009.0,Black,Black,355.0,6.0,8.0
Mercedes-Benz,gasoline,41000.0,no,72836.0,2021.0,White,Beige,255.0,2.0,4.0
Jeep,gasoline,4800.0,yes,161900.0,2007.0,Blue,Gray,235.0,4.7,8.0
Audi,hybrid,47000.0,no,24500.0,2022.0,White,Black,261.0,2.0,4.0
BMW,gasoline,44900.0,no,14993.0,2018.0,Gray,Black,456.0,4.4,8.0
Volkswagen,gasoline,14980.0,yes,96000.0,2019.0,Orange,White,147.0,1.4,4.0
Cadillac,gasoline,26000.0,yes,35566.0,2019.0,White,Beige,265.0,2.0,4.0
Lexus,gasoline,34000.0,yes,113000.0,2008.0,Black,Black,416.0,5.0,8.0
Ford,gasoline,46000.0,no,20678.0,2022.0,Red,Black,300.0,2.3,4.0
Porsche,gasoline,129000.0,no,10900.0,2008.0,Black,Black,480.0,3.6,6.0
Buick,hybrid,15995.0,no,19079.0,2012.0,Gold,Beige,182.0,2.4,4.0
Ford,gasoline,32300.0,no,35500.0,2019.0,White,Black,460.0,5.0,8.0
Ford,gasoline,8500.0,yes,110000.0,2004.0,White,Gray,148.0,3.0,6.0
Volkswagen,gasoline,18999.0,no,59250.0,2016.0,Gray,Black,220.0,2.0,4.0
Ford,gasoline,22000.0,no,39000.0,2004.0,Black,Beige,280.0,3.9,8.0
Hummer,gasoline,37000.0,yes,155000.0,2008.0,Green,Black,393.0,6.2,8.0
BMW,gasoline,28900.0,no,39250.0,2017.0,Black,Beige,300.0,3.0,6.0
Hyundai,gasoline,7500.0,no,127941.0,2014.0,Silver,Gray,138.0,1.6,4.0
RAM,gasoline,24850.0,no,124000.0,2014.0,Black,Black,395.0,5.7,8.0
Ford,gasoline,60000.0,no,1500.0,2023.0,Red,Black,275.0,2.3,4.0
MINI,gasoline,15750.0,no,70700.0,2014.0,White,Black,181.0,1.6,4.0
Cadillac,gasoline,18800.0,yes,113395.0,2013.0,Beige,Beige,403.0,6.2,8.0
Toyota,gasoline,27999.0,no,65000.0,2014.0,Gray,Red,270.0,4.0,6.0
Audi,hybrid,48000.0,no,23350.0,2019.0,Black,Brown,335.0,3.0,6.0
Lexus,gasoline,34000.0,yes,39000.0,2019.0,Black,Red,302.0,3.5,6.0
FIAT,gasoline,11500.0,yes,47800.0,2015.0,Black,Black,101.0,1.4,4.0
Ford,hybrid,28000.0,no,52000.0,2022.0,Blue,Gray,191.0,2.5,4.0
Ford,gasoline,22000.0,no,16000.0,2006.0,Silver,Black,300.0,4.6,8.0
Jeep,gasoline,17000.0,no,157000.0,2015.0,White,Black,290.0,3.6,6.0
Jeep,gasoline,4500.0,yes,179700.0,2010.0,Black,Gray,172.0,2.4,4.0
Lexus,gasoline,7500.0,no,170000.0,2006.0,Silver,Gray,278.0,4.3,8.0
Ford,diesel,69995.0,no,93400.0,2021.0,Red,Brown,475.0,6.7,8.0
BMW,gasoline,12000.0,yes,110000.0,2011.0,White,Blue,400.0,4.4,8.0
Porsche,gasoline,78000.0,no,22500.0,2016.0,Gray,Beige,350.0,3.4,6.0
Ford,gasoline,19795.0,no,20800.0,2013.0,Yellow,Gray,252.0,2.0,4.0
Lexus,hybrid,23400.0,yes,100868.0,2018.0,White,Beige,200.0,2.5,4.0
Volkswagen,gasoline,9000.0,yes,131986.0,2012.0,White,Black,200.0,2.0,4.0
Volkswagen,gasoline,13800.0,no,127770.0,2016.0,White,Beige,170.0,1.8,4.0
Porsche,gasoline,65900.0,no,56985.0,2013.0,Blue,Gray,400.0,3.8,6.0
Toyota,hybrid,11800.0,yes,106000.0,2014.0,Green,Beige,134.0,1.8,4.0
Ford,diesel,50000.0,yes,92671.0,2019.0,Black,Black,450.0,6.7,8.0
Mercedes-Benz,gasoline,55900.0,no,49500.0,2019.0,Black,Beige,463.0,4.0,8.0
Porsche,gasoline,112500.0,no,16741.0,2020.0,Green,Black,379.0,3.0,6.0
Ford,gasoline,23500.0,no,133504.0,2011.0,Black,Black,412.0,5.0,8.0
Jeep,gasoline,11000.0,no,162482.0,2005.0,Orange,Gray,190.0,4.0,6.0
Lincoln,gasoline,11000.0,yes,42000.0,2002.0,Silver,Black,252.0,3.9,8.0
Mercedes-Benz,gasoline,15900.0,yes,98300.0,2006.0,Black,Black,362.0,5.4,8.0
Audi,gasoline,27450.0,yes,53900.0,2013.0,Black,Black,420.0,4.0,8.0
BMW,gasoline,19999.0,no,82849.0,2013.0,Red,Black,300.0,3.0,6.0
Porsche,gasoline,79995.0,no,25500.0,2009.0,Black,Black,385.0,3.8,6.0
Kia,gasoline,16995.0,yes,53452.0,2020.0,Silver,Black,147.0,2.0,4.0
Chevrolet,gasoline,23500.0,no,40011.0,2004.0,Red,Black,350.0,5.7,8.0
Hyundai,gasoline,20900.0,yes,45800.0,2018.0,Silver,Black,240.0,2.0,4.0
Kia,gasoline,40200.0,no,11100.0,2023.0,White,Black,281.0,2.5,4.0
Ford,gasoline,44000.0,no,36000.0,2020.0,White,Gray,385.0,6.2,8.0
BMW,gasoline,15999.0,yes,69750.0,2013.0,White,Brown,300.0,3.0,6.0
Mercedes-Benz,gasoline,38500.0,no,19162.0,2021.0,Black,Black,255.0,2.0,4.0
Ford,gasoline,21000.0,yes,17000.0,2020.0,Blue,Black,300.0,2.3,4.0
Audi,hybrid,42500.0,no,10832.0,2019.0,Black,Black,335.0,3.0,6.0
Toyota,gasoline,4000.0,yes,173452.0,2004.0,Silver,Black,130.0,1.8,4.0
Ford,gasoline,53500.0,no,28000.0,2022.0,Black,Black,400.0,3.5,6.0
Audi,hybrid,44870.0,no,51984.0,2019.0,White,Black,335.0,3.0,6.0
